date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2021-04-27,Yemen,37.0,2.0,6220.0,1207.0,302.0,69.0,713.0,134.0
2021-04-28,Yemen,43.0,9.0,6263.0,1216.0,303.0,69.0,681.0,133.0
2021-04-29,Yemen,31.0,6.0,6294.0,1222.0,274.0,65.0,637.0,125.0
2021-04-30,Yemen,23.0,4.0,6317.0,1226.0,261.0,61.0,602.0,118.0
2021-05-01,Yemen,8.0,3.0,6325.0,1229.0,220.0,54.0,555.0,110.0
2021-05-02,Yemen,16.0,4.0,6341.0,1233.0,204.0,46.0,529.0,107.0
2021-05-03,Yemen,22.0,6.0,6363.0,1239.0,180.0,34.0,505.0,107.0
2021-05-04,Yemen,27.0,1.0,6390.0,1240.0,170.0,33.0,472.0,102.0
2021-05-05,Yemen,24.0,20.0,6414.0,1260.0,151.0,44.0,454.0,113.0
2021-05-06,Yemen,12.0,5.0,6426.0,1265.0,132.0,43.0,406.0,108.0
2021-05-07,Yemen,20.0,4.0,6446.0,1269.0,129.0,43.0,390.0,104.0
2021-05-08,Yemen,16.0,1.0,6462.0,1270.0,137.0,41.0,357.0,95.0
2021-05-09,Yemen,20.0,1.0,6482.0,1271.0,141.0,38.0,345.0,84.0
2021-05-10,Yemen,3.0,4.0,6485.0,1275.0,122.0,36.0,302.0,70.0
2021-05-11,Yemen,7.0,1.0,6492.0,1276.0,102.0,36.0,272.0,69.0
2021-05-12,Yemen,6.0,1.0,6498.0,1277.0,84.0,17.0,235.0,61.0
2021-05-13,Yemen,9.0,1.0,6507.0,1278.0,81.0,13.0,213.0,56.0
2021-05-14,Yemen,16.0,7.0,6523.0,1285.0,77.0,16.0,206.0,59.0
2021-05-15,Yemen,15.0,0.0,6538.0,1285.0,76.0,15.0,213.0,56.0
2021-05-16,Yemen,5.0,4.0,6543.0,1289.0,61.0,18.0,202.0,56.0
2021-05-17,Yemen,25.0,5.0,6568.0,1294.0,83.0,19.0,205.0,55.0
2021-05-18,Yemen,18.0,3.0,6586.0,1297.0,94.0,21.0,196.0,57.0
2021-05-19,Yemen,7.0,1.0,6593.0,1298.0,95.0,21.0,179.0,38.0
2021-05-20,Yemen,20.0,3.0,6613.0,1301.0,106.0,23.0,187.0,36.0
2021-05-21,Yemen,19.0,1.0,6632.0,1302.0,109.0,17.0,186.0,33.0
2021-05-22,Yemen,17.0,2.0,6649.0,1304.0,111.0,19.0,187.0,34.0
2021-05-23,Yemen,9.0,3.0,6658.0,1307.0,115.0,18.0,176.0,36.0
2021-05-24,Yemen,4.0,3.0,6662.0,1310.0,94.0,16.0,177.0,35.0
2021-05-25,Yemen,8.0,1.0,6670.0,1311.0,84.0,14.0,178.0,35.0
2021-05-26,Yemen,18.0,2.0,6688.0,1313.0,95.0,15.0,190.0,36.0
2021-05-27,Yemen,8.0,2.0,6696.0,1315.0,83.0,14.0,189.0,37.0
2021-05-28,Yemen,27.0,1.0,6723.0,1316.0,91.0,14.0,200.0,31.0
2021-05-29,Yemen,8.0,3.0,6731.0,1319.0,82.0,15.0,193.0,34.0
2021-05-30,Yemen,6.0,1.0,6737.0,1320.0,79.0,13.0,194.0,31.0
2021-05-31,Yemen,5.0,1.0,6742.0,1321.0,80.0,11.0,174.0,27.0
2021-06-01,Yemen,9.0,1.0,6751.0,1322.0,81.0,11.0,165.0,25.0
2021-06-02,Yemen,8.0,1.0,6759.0,1323.0,71.0,10.0,166.0,25.0
2021-06-03,Yemen,8.0,2.0,6767.0,1325.0,71.0,10.0,154.0,24.0
2021-06-04,Yemen,6.0,0.0,6773.0,1325.0,50.0,9.0,141.0,23.0
2021-06-05,Yemen,7.0,0.0,6780.0,1325.0,49.0,6.0,131.0,21.0
2021-06-06,Yemen,7.0,4.0,6787.0,1329.0,50.0,9.0,129.0,22.0
2021-06-07,Yemen,25.0,7.0,6812.0,1336.0,70.0,15.0,150.0,26.0
2021-06-08,Yemen,11.0,0.0,6823.0,1336.0,72.0,14.0,153.0,25.0
2021-06-09,Yemen,9.0,1.0,6832.0,1337.0,73.0,14.0,144.0,24.0
2021-06-10,Yemen,4.0,1.0,6836.0,1338.0,69.0,13.0,140.0,23.0
2021-06-11,Yemen,20.0,4.0,6856.0,1342.0,83.0,17.0,133.0,26.0
2021-06-12,Yemen,1.0,5.0,6857.0,1347.0,77.0,22.0,126.0,28.0
2021-06-13,Yemen,5.0,2.0,6862.0,1349.0,75.0,20.0,125.0,29.0
2021-06-14,Yemen,1.0,1.0,6863.0,1350.0,51.0,14.0,121.0,29.0
2021-06-15,Yemen,1.0,0.0,6864.0,1350.0,41.0,14.0,113.0,28.0
2021-06-16,Yemen,3.0,1.0,6867.0,1351.0,35.0,14.0,108.0,28.0
2021-06-17,Yemen,2.0,0.0,6869.0,1351.0,33.0,13.0,102.0,26.0
2021-06-18,Yemen,6.0,1.0,6875.0,1352.0,19.0,10.0,102.0,27.0
2021-06-19,Yemen,2.0,1.0,6877.0,1353.0,20.0,6.0,97.0,28.0
2021-06-20,Yemen,8.0,2.0,6885.0,1355.0,23.0,6.0,98.0,26.0
2021-06-21,Yemen,4.0,0.0,6889.0,1355.0,26.0,5.0,77.0,19.0
2021-06-22,Yemen,3.0,0.0,6892.0,1355.0,28.0,5.0,69.0,19.0
2021-06-23,Yemen,6.0,0.0,6898.0,1355.0,31.0,4.0,66.0,18.0
2021-06-24,Yemen,7.0,1.0,6905.0,1356.0,36.0,5.0,69.0,18.0
2021-06-25,Yemen,0.0,1.0,6905.0,1357.0,30.0,5.0,49.0,15.0
2021-06-26,Yemen,1.0,1.0,6906.0,1358.0,29.0,5.0,49.0,11.0
2021-06-27,Yemen,2.0,2.0,6908.0,1360.0,23.0,5.0,46.0,11.0
2021-06-28,Yemen,1.0,1.0,6909.0,1361.0,20.0,6.0,46.0,11.0
2021-06-29,Yemen,9.0,0.0,6918.0,1361.0,26.0,6.0,54.0,11.0
2021-06-30,Yemen,2.0,0.0,6920.0,1361.0,22.0,6.0,53.0,10.0
2021-07-01,Yemen,3.0,0.0,6923.0,1361.0,18.0,5.0,54.0,10.0
2021-07-02,Yemen,1.0,0.0,6924.0,1361.0,19.0,4.0,49.0,9.0
2021-07-03,Yemen,2.0,0.0,6926.0,1361.0,20.0,3.0,49.0,8.0
2021-07-04,Yemen,3.0,0.0,6929.0,1361.0,21.0,1.0,44.0,6.0
2021-07-05,Yemen,0.0,1.0,6929.0,1362.0,20.0,1.0,40.0,7.0
2021-07-06,Yemen,2.0,1.0,6931.0,1363.0,13.0,2.0,39.0,8.0
2021-07-07,Yemen,3.0,1.0,6934.0,1364.0,14.0,3.0,36.0,9.0
2021-07-08,Yemen,2.0,1.0,6936.0,1365.0,13.0,4.0,31.0,9.0
2021-07-09,Yemen,4.0,1.0,6940.0,1366.0,16.0,5.0,35.0,9.0
2021-07-10,Yemen,1.0,0.0,6941.0,1366.0,15.0,5.0,35.0,8.0
2021-07-11,Yemen,7.0,0.0,6948.0,1366.0,19.0,5.0,40.0,6.0
2021-07-12,Yemen,4.0,0.0,6952.0,1366.0,23.0,4.0,43.0,5.0
2021-07-13,Yemen,9.0,0.0,6961.0,1366.0,30.0,3.0,43.0,5.0
2021-07-14,Yemen,3.0,0.0,6964.0,1366.0,30.0,2.0,44.0,5.0
2021-07-15,Yemen,3.0,0.0,6967.0,1366.0,31.0,1.0,44.0,5.0
2021-07-16,Yemen,5.0,0.0,6972.0,1366.0,32.0,0.0,48.0,5.0
2021-07-17,Yemen,5.0,2.0,6977.0,1368.0,36.0,2.0,51.0,7.0
2021-07-18,Yemen,4.0,0.0,6981.0,1368.0,33.0,2.0,52.0,7.0
2021-07-19,Yemen,6.0,2.0,6987.0,1370.0,35.0,4.0,58.0,8.0
2021-07-20,Yemen,5.0,1.0,6992.0,1371.0,31.0,5.0,61.0,8.0
2021-07-21,Yemen,5.0,0.0,6997.0,1371.0,33.0,5.0,63.0,7.0
2021-07-22,Yemen,4.0,1.0,7001.0,1372.0,34.0,6.0,65.0,7.0
2021-07-23,Yemen,2.0,0.0,7003.0,1372.0,31.0,6.0,63.0,6.0
2021-07-24,Yemen,5.0,1.0,7008.0,1373.0,31.0,5.0,67.0,7.0
2021-07-25,Yemen,4.0,0.0,7012.0,1373.0,31.0,5.0,64.0,7.0
2021-07-26,Yemen,0.0,0.0,7012.0,1373.0,25.0,3.0,60.0,7.0
2021-07-27,Yemen,10.0,1.0,7022.0,1374.0,30.0,3.0,61.0,8.0
2021-07-28,Yemen,5.0,0.0,7027.0,1374.0,30.0,3.0,63.0,8.0
2021-07-29,Yemen,15.0,0.0,7042.0,1374.0,41.0,2.0,75.0,8.0
2021-07-30,Yemen,16.0,1.0,7058.0,1375.0,55.0,3.0,86.0,9.0
2021-07-31,Yemen,3.0,0.0,7061.0,1375.0,53.0,2.0,84.0,7.0
2021-08-01,Yemen,9.0,2.0,7070.0,1377.0,58.0,4.0,89.0,9.0
2021-08-02,Yemen,11.0,1.0,7081.0,1378.0,69.0,5.0,94.0,8.0
2021-08-03,Yemen,5.0,2.0,7086.0,1380.0,64.0,6.0,94.0,9.0
2021-08-04,Yemen,10.0,0.0,7096.0,1380.0,69.0,6.0,99.0,9.0
2021-08-05,Yemen,8.0,3.0,7104.0,1383.0,62.0,9.0,103.0,11.0
2021-08-06,Yemen,27.0,1.0,7131.0,1384.0,73.0,9.0,128.0,12.0
2021-08-07,Yemen,0.0,0.0,7131.0,1384.0,70.0,9.0,123.0,11.0
2021-08-08,Yemen,34.0,2.0,7165.0,1386.0,95.0,9.0,153.0,13.0
2021-08-09,Yemen,22.0,3.0,7187.0,1389.0,106.0,11.0,175.0,16.0
2021-08-10,Yemen,11.0,2.0,7198.0,1391.0,112.0,11.0,176.0,17.0
2021-08-11,Yemen,15.0,1.0,7213.0,1392.0,117.0,12.0,186.0,18.0
2021-08-12,Yemen,20.0,3.0,7233.0,1395.0,129.0,12.0,191.0,21.0
2021-08-13,Yemen,23.0,2.0,7256.0,1397.0,125.0,13.0,198.0,22.0
2021-08-14,Yemen,17.0,4.0,7273.0,1401.0,142.0,17.0,212.0,26.0
2021-08-15,Yemen,20.0,2.0,7293.0,1403.0,128.0,17.0,223.0,26.0
2021-08-16,Yemen,15.0,2.0,7308.0,1405.0,121.0,16.0,227.0,27.0
2021-08-17,Yemen,39.0,2.0,7347.0,1407.0,149.0,16.0,261.0,27.0
2021-08-18,Yemen,25.0,4.0,7372.0,1411.0,159.0,19.0,276.0,31.0
2021-08-19,Yemen,35.0,3.0,7407.0,1414.0,174.0,19.0,303.0,31.0
2021-08-20,Yemen,47.0,1.0,7454.0,1415.0,198.0,18.0,323.0,31.0
2021-08-21,Yemen,33.0,1.0,7487.0,1416.0,214.0,15.0,356.0,32.0
2021-08-22,Yemen,22.0,2.0,7509.0,1418.0,216.0,15.0,344.0,32.0
2021-08-23,Yemen,30.0,2.0,7539.0,1420.0,231.0,15.0,352.0,31.0
2021-08-24,Yemen,41.0,4.0,7580.0,1424.0,233.0,17.0,382.0,33.0
2021-08-25,Yemen,45.0,14.0,7625.0,1438.0,253.0,27.0,412.0,46.0
2021-08-26,Yemen,51.0,6.0,7676.0,1444.0,269.0,30.0,443.0,49.0
2021-08-27,Yemen,35.0,3.0,7711.0,1447.0,257.0,32.0,455.0,50.0
2021-08-28,Yemen,40.0,3.0,7751.0,1450.0,264.0,34.0,478.0,49.0
2021-08-29,Yemen,33.0,11.0,7784.0,1461.0,275.0,43.0,491.0,58.0
2021-08-30,Yemen,45.0,8.0,7829.0,1469.0,290.0,49.0,521.0,64.0
2021-08-31,Yemen,40.0,3.0,7869.0,1472.0,289.0,48.0,522.0,65.0
2021-09-01,Yemen,31.0,8.0,7900.0,1480.0,275.0,42.0,528.0,69.0
2021-09-02,Yemen,51.0,6.0,7951.0,1486.0,275.0,42.0,544.0,72.0
2021-09-03,Yemen,67.0,27.0,8018.0,1513.0,307.0,66.0,564.0,98.0
2021-09-04,Yemen,38.0,6.0,8056.0,1519.0,305.0,69.0,569.0,103.0
2021-09-05,Yemen,52.0,4.0,8108.0,1523.0,324.0,62.0,599.0,105.0
2021-09-06,Yemen,34.0,7.0,8142.0,1530.0,313.0,61.0,603.0,110.0
2021-09-07,Yemen,39.0,4.0,8181.0,1534.0,312.0,62.0,601.0,110.0
2021-09-08,Yemen,49.0,7.0,8230.0,1541.0,330.0,61.0,605.0,103.0
2021-09-09,Yemen,37.0,8.0,8267.0,1549.0,316.0,63.0,591.0,105.0
2021-09-10,Yemen,39.0,12.0,8306.0,1561.0,288.0,48.0,595.0,114.0
2021-09-11,Yemen,52.0,8.0,8358.0,1569.0,302.0,50.0,607.0,119.0
2021-09-12,Yemen,56.0,15.0,8414.0,1584.0,306.0,61.0,630.0,123.0
2021-09-13,Yemen,38.0,20.0,8452.0,1604.0,310.0,74.0,623.0,135.0
2021-09-14,Yemen,50.0,4.0,8502.0,1608.0,321.0,74.0,633.0,136.0
2021-09-15,Yemen,25.0,4.0,8527.0,1612.0,297.0,71.0,627.0,132.0
2021-09-16,Yemen,30.0,7.0,8557.0,1619.0,290.0,70.0,606.0,133.0
2021-09-17,Yemen,36.0,9.0,8593.0,1628.0,287.0,67.0,575.0,115.0
2021-09-18,Yemen,37.0,10.0,8630.0,1638.0,272.0,69.0,574.0,119.0
2021-09-19,Yemen,37.0,5.0,8667.0,1643.0,253.0,59.0,559.0,120.0
2021-09-20,Yemen,51.0,6.0,8718.0,1649.0,266.0,45.0,576.0,119.0
2021-09-21,Yemen,34.0,5.0,8752.0,1654.0,250.0,46.0,571.0,120.0
2021-09-22,Yemen,37.0,4.0,8789.0,1658.0,262.0,46.0,559.0,117.0
2021-09-23,Yemen,41.0,6.0,8830.0,1664.0,273.0,45.0,563.0,115.0
2021-09-24,Yemen,31.0,9.0,8861.0,1673.0,268.0,45.0,555.0,112.0
2021-09-25,Yemen,30.0,9.0,8891.0,1682.0,261.0,44.0,533.0,113.0
2021-09-26,Yemen,43.0,12.0,8934.0,1694.0,267.0,51.0,520.0,110.0
2021-09-27,Yemen,54.0,9.0,8988.0,1703.0,270.0,54.0,536.0,99.0
2021-09-28,Yemen,28.0,6.0,9016.0,1709.0,264.0,55.0,514.0,101.0
2021-09-29,Yemen,23.0,6.0,9039.0,1715.0,250.0,57.0,512.0,103.0
2021-09-30,Yemen,28.0,6.0,9067.0,1721.0,237.0,57.0,510.0,102.0
2021-10-01,Yemen,44.0,8.0,9111.0,1729.0,250.0,56.0,518.0,101.0
2021-10-02,Yemen,28.0,5.0,9139.0,1734.0,248.0,52.0,509.0,96.0
2021-10-03,Yemen,0.0,0.0,9139.0,1734.0,205.0,40.0,472.0,91.0
2021-10-04,Yemen,75.0,9.0,9214.0,1743.0,226.0,40.0,496.0,94.0
2021-10-05,Yemen,20.0,5.0,9234.0,1748.0,218.0,39.0,482.0,94.0
2021-10-06,Yemen,37.0,15.0,9271.0,1763.0,232.0,48.0,482.0,105.0
2021-10-07,Yemen,28.0,2.0,9299.0,1765.0,232.0,44.0,469.0,101.0
2021-10-08,Yemen,34.0,8.0,9333.0,1773.0,222.0,44.0,472.0,100.0
2021-10-09,Yemen,12.0,2.0,9345.0,1775.0,206.0,41.0,454.0,93.0
2021-10-10,Yemen,24.0,3.0,9369.0,1778.0,230.0,44.0,435.0,84.0
2021-10-11,Yemen,33.0,4.0,9402.0,1782.0,188.0,39.0,414.0,79.0
2021-10-12,Yemen,10.0,5.0,9412.0,1787.0,178.0,39.0,396.0,78.0
2021-10-13,Yemen,27.0,2.0,9439.0,1789.0,168.0,26.0,400.0,74.0
2021-10-14,Yemen,28.0,4.0,9467.0,1793.0,168.0,28.0,400.0,72.0
2021-10-15,Yemen,28.0,5.0,9495.0,1798.0,162.0,25.0,384.0,69.0
2021-10-16,Yemen,17.0,4.0,9512.0,1802.0,167.0,27.0,373.0,68.0
2021-10-17,Yemen,14.0,2.0,9526.0,1804.0,157.0,26.0,387.0,70.0
2021-10-18,Yemen,30.0,3.0,9556.0,1807.0,154.0,25.0,342.0,64.0
2021-10-19,Yemen,19.0,6.0,9575.0,1813.0,163.0,26.0,341.0,65.0
2021-10-20,Yemen,21.0,8.0,9596.0,1821.0,157.0,32.0,325.0,58.0
2021-10-21,Yemen,39.0,10.0,9635.0,1831.0,168.0,38.0,336.0,66.0
2021-10-22,Yemen,15.0,4.0,9650.0,1835.0,155.0,37.0,317.0,62.0
2021-10-23,Yemen,12.0,3.0,9662.0,1838.0,150.0,36.0,317.0,63.0
2021-10-24,Yemen,16.0,2.0,9678.0,1840.0,152.0,36.0,309.0,62.0
2021-10-25,Yemen,16.0,10.0,9694.0,1850.0,138.0,43.0,292.0,68.0
2021-10-26,Yemen,17.0,8.0,9711.0,1858.0,136.0,45.0,299.0,71.0
2021-10-27,Yemen,17.0,10.0,9728.0,1868.0,132.0,47.0,289.0,79.0
2021-10-28,Yemen,23.0,6.0,9751.0,1874.0,116.0,43.0,284.0,81.0
2021-10-29,Yemen,22.0,3.0,9773.0,1877.0,123.0,42.0,278.0,79.0
2021-10-30,Yemen,6.0,3.0,9779.0,1880.0,117.0,42.0,267.0,78.0
2021-10-31,Yemen,12.0,9.0,9791.0,1889.0,113.0,49.0,265.0,85.0
2021-11-01,Yemen,8.0,1.0,9799.0,1890.0,105.0,40.0,243.0,83.0
2021-11-02,Yemen,7.0,4.0,9806.0,1894.0,95.0,36.0,231.0,81.0
2021-11-03,Yemen,4.0,3.0,9810.0,1897.0,82.0,29.0,214.0,76.0
2021-11-04,Yemen,21.0,4.0,9831.0,1901.0,80.0,27.0,196.0,70.0
2021-11-05,Yemen,12.0,4.0,9843.0,1905.0,70.0,28.0,193.0,70.0
2021-11-06,Yemen,15.0,2.0,9858.0,1907.0,79.0,27.0,196.0,69.0
2021-11-07,Yemen,12.0,2.0,9870.0,1909.0,79.0,20.0,192.0,69.0
2021-11-08,Yemen,13.0,0.0,9883.0,1909.0,84.0,19.0,189.0,59.0
2021-11-09,Yemen,8.0,6.0,9891.0,1915.0,85.0,21.0,180.0,57.0
2021-11-10,Yemen,11.0,3.0,9902.0,1918.0,92.0,21.0,174.0,50.0
2021-11-11,Yemen,5.0,2.0,9907.0,1920.0,76.0,19.0,156.0,46.0
2021-11-12,Yemen,5.0,1.0,9912.0,1921.0,69.0,16.0,139.0,44.0
2021-11-13,Yemen,6.0,2.0,9918.0,1923.0,60.0,16.0,139.0,43.0
2021-11-14,Yemen,0.0,0.0,9918.0,1923.0,48.0,14.0,127.0,34.0
2021-11-15,Yemen,18.0,3.0,9936.0,1926.0,53.0,17.0,137.0,36.0
2021-11-16,Yemen,0.0,0.0,9936.0,1926.0,45.0,11.0,130.0,32.0
2021-11-17,Yemen,11.0,3.0,9947.0,1929.0,45.0,11.0,137.0,32.0
2021-11-18,Yemen,3.0,5.0,9950.0,1934.0,43.0,14.0,119.0,33.0
2021-11-19,Yemen,4.0,1.0,9954.0,1935.0,42.0,14.0,111.0,30.0
2021-11-20,Yemen,1.0,3.0,9955.0,1938.0,37.0,15.0,97.0,31.0
2021-11-21,Yemen,0.0,0.0,9955.0,1938.0,37.0,15.0,85.0,29.0
2021-11-22,Yemen,6.0,1.0,9961.0,1939.0,25.0,13.0,78.0,30.0
2021-11-23,Yemen,6.0,3.0,9967.0,1942.0,31.0,16.0,76.0,27.0
2021-11-24,Yemen,5.0,0.0,9972.0,1942.0,25.0,13.0,70.0,24.0
2021-11-25,Yemen,5.0,1.0,9977.0,1943.0,27.0,9.0,70.0,23.0
2021-11-26,Yemen,2.0,0.0,9979.0,1943.0,25.0,8.0,67.0,22.0
2021-11-27,Yemen,2.0,2.0,9981.0,1945.0,26.0,7.0,63.0,22.0
2021-11-28,Yemen,6.0,1.0,9987.0,1946.0,32.0,8.0,69.0,23.0
2021-11-29,Yemen,8.0,3.0,9995.0,1949.0,34.0,10.0,59.0,23.0
2021-11-30,Yemen,9.0,1.0,10004.0,1950.0,37.0,8.0,68.0,24.0
2021-12-01,Yemen,2.0,0.0,10006.0,1950.0,34.0,8.0,59.0,21.0
2021-12-02,Yemen,0.0,0.0,10006.0,1950.0,29.0,7.0,56.0,16.0
2021-12-03,Yemen,14.0,2.0,10020.0,1952.0,41.0,9.0,66.0,17.0
2021-12-04,Yemen,1.0,1.0,10021.0,1953.0,40.0,8.0,66.0,15.0
2021-12-05,Yemen,4.0,1.0,10025.0,1954.0,38.0,8.0,70.0,16.0
2021-12-06,Yemen,9.0,1.0,10034.0,1955.0,39.0,6.0,73.0,16.0
2021-12-07,Yemen,9.0,0.0,10043.0,1955.0,39.0,5.0,76.0,13.0
2021-12-08,Yemen,4.0,1.0,10047.0,1956.0,41.0,6.0,75.0,14.0
2021-12-09,Yemen,0.0,1.0,10047.0,1957.0,41.0,7.0,70.0,14.0
2021-12-10,Yemen,9.0,5.0,10056.0,1962.0,36.0,10.0,77.0,19.0
2021-12-11,Yemen,7.0,6.0,10063.0,1968.0,42.0,15.0,82.0,23.0
2021-12-12,Yemen,6.0,3.0,10069.0,1971.0,44.0,17.0,82.0,25.0
2021-12-13,Yemen,3.0,1.0,10072.0,1972.0,38.0,17.0,77.0,23.0
2021-12-14,Yemen,3.0,0.0,10075.0,1972.0,32.0,17.0,71.0,22.0
2021-12-15,Yemen,6.0,1.0,10081.0,1973.0,34.0,17.0,75.0,23.0
2021-12-16,Yemen,5.0,0.0,10086.0,1973.0,39.0,16.0,80.0,23.0
2021-12-17,Yemen,6.0,1.0,10092.0,1974.0,36.0,12.0,72.0,22.0
2021-12-18,Yemen,5.0,2.0,10097.0,1976.0,34.0,8.0,76.0,23.0
2021-12-19,Yemen,4.0,0.0,10101.0,1976.0,32.0,5.0,76.0,22.0
2021-12-20,Yemen,1.0,1.0,10102.0,1977.0,30.0,5.0,68.0,22.0
2021-12-21,Yemen,1.0,0.0,10103.0,1977.0,28.0,5.0,60.0,22.0
2021-12-22,Yemen,0.0,4.0,10103.0,1981.0,22.0,8.0,56.0,25.0
2021-12-23,Yemen,2.0,0.0,10105.0,1981.0,19.0,8.0,58.0,24.0
2021-12-24,Yemen,4.0,1.0,10109.0,1982.0,17.0,8.0,53.0,20.0
2021-12-25,Yemen,2.0,1.0,10111.0,1983.0,14.0,7.0,48.0,15.0
2021-12-26,Yemen,4.0,0.0,10115.0,1983.0,14.0,7.0,46.0,12.0
2021-12-27,Yemen,3.0,1.0,10118.0,1984.0,16.0,7.0,46.0,12.0
2021-12-28,Yemen,5.0,0.0,10123.0,1984.0,20.0,7.0,48.0,12.0
2021-12-29,Yemen,2.0,0.0,10125.0,1984.0,22.0,3.0,44.0,11.0
2021-12-30,Yemen,1.0,0.0,10126.0,1984.0,21.0,3.0,40.0,11.0
2021-12-31,Yemen,0.0,0.0,10126.0,1984.0,17.0,2.0,34.0,10.0
2022-01-01,Yemen,1.0,0.0,10127.0,1984.0,16.0,1.0,30.0,8.0
2022-01-02,Yemen,3.0,0.0,10130.0,1984.0,15.0,1.0,29.0,8.0
2022-01-03,Yemen,8.0,0.0,10138.0,1984.0,20.0,0.0,36.0,7.0
2022-01-04,Yemen,5.0,0.0,10143.0,1984.0,20.0,0.0,40.0,7.0
2022-01-05,Yemen,3.0,1.0,10146.0,1985.0,21.0,1.0,43.0,4.0
2022-01-06,Yemen,6.0,1.0,10152.0,1986.0,26.0,2.0,47.0,5.0
2022-01-07,Yemen,7.0,0.0,10159.0,1986.0,33.0,2.0,50.0,4.0
2022-01-08,Yemen,19.0,0.0,10178.0,1986.0,51.0,2.0,67.0,3.0
2022-01-09,Yemen,19.0,0.0,10197.0,1986.0,67.0,2.0,82.0,3.0
2022-01-10,Yemen,0.0,0.0,10197.0,1986.0,59.0,2.0,79.0,2.0
2022-01-11,Yemen,11.0,1.0,10208.0,1987.0,65.0,3.0,85.0,3.0
2022-01-12,Yemen,12.0,0.0,10220.0,1987.0,74.0,2.0,95.0,3.0
2022-01-13,Yemen,13.0,0.0,10233.0,1987.0,81.0,1.0,107.0,3.0
2022-01-14,Yemen,0.0,1.0,10233.0,1988.0,74.0,2.0,107.0,4.0
2022-01-15,Yemen,0.0,0.0,10233.0,1988.0,55.0,2.0,106.0,4.0
2022-01-16,Yemen,19.0,2.0,10252.0,1990.0,55.0,4.0,122.0,6.0
2022-01-17,Yemen,100.0,1.0,10352.0,1991.0,155.0,5.0,214.0,7.0
2022-01-18,Yemen,56.0,1.0,10408.0,1992.0,200.0,5.0,265.0,8.0
2022-01-19,Yemen,41.0,2.0,10449.0,1994.0,229.0,7.0,303.0,9.0
2022-01-20,Yemen,58.0,1.0,10507.0,1995.0,274.0,8.0,355.0,9.0
2022-01-21,Yemen,78.0,0.0,10585.0,1995.0,352.0,7.0,426.0,9.0
2022-01-22,Yemen,0.0,0.0,10585.0,1995.0,352.0,7.0,407.0,9.0
2022-01-23,Yemen,0.0,0.0,10585.0,1995.0,333.0,5.0,388.0,9.0
2022-01-24,Yemen,0.0,0.0,10585.0,1995.0,233.0,4.0,388.0,9.0
2022-01-25,Yemen,0.0,0.0,10585.0,1995.0,177.0,3.0,377.0,8.0
2022-01-26,Yemen,236.0,8.0,10821.0,2003.0,372.0,9.0,601.0,16.0
2022-01-27,Yemen,67.0,2.0,10888.0,2005.0,381.0,10.0,655.0,18.0
2022-01-28,Yemen,54.0,1.0,10942.0,2006.0,357.0,11.0,709.0,18.0
2022-01-29,Yemen,0.0,1.0,10942.0,2007.0,357.0,12.0,709.0,19.0
2022-01-30,Yemen,0.0,4.0,10942.0,2011.0,357.0,16.0,690.0,21.0
2022-01-31,Yemen,77.0,1.0,11019.0,2012.0,434.0,17.0,667.0,21.0
2022-02-01,Yemen,42.0,1.0,11061.0,2013.0,476.0,18.0,653.0,21.0
2022-02-02,Yemen,52.0,5.0,11113.0,2018.0,292.0,15.0,664.0,24.0
2022-02-03,Yemen,32.0,2.0,11145.0,2020.0,257.0,15.0,638.0,25.0
2022-02-04,Yemen,0.0,2.0,11145.0,2022.0,203.0,16.0,560.0,27.0
2022-02-05,Yemen,4.0,4.0,11149.0,2026.0,207.0,19.0,564.0,31.0
2022-02-06,Yemen,17.0,2.0,11166.0,2028.0,224.0,17.0,581.0,33.0
2022-02-07,Yemen,100.0,0.0,11266.0,2028.0,247.0,16.0,681.0,33.0
2022-02-08,Yemen,287.0,60.0,11553.0,2088.0,492.0,75.0,968.0,93.0
2022-02-09,Yemen,26.0,2.0,11579.0,2090.0,466.0,72.0,758.0,87.0
2022-02-10,Yemen,25.0,3.0,11604.0,2093.0,459.0,73.0,716.0,88.0
2022-02-11,Yemen,55.0,7.0,11659.0,2100.0,514.0,78.0,717.0,94.0
2022-02-12,Yemen,5.0,2.0,11664.0,2102.0,515.0,76.0,722.0,95.0
2022-02-13,Yemen,7.0,1.0,11671.0,2103.0,505.0,75.0,729.0,92.0
2022-02-14,Yemen,8.0,4.0,11679.0,2107.0,413.0,79.0,660.0,95.0
2022-02-15,Yemen,20.0,0.0,11699.0,2107.0,146.0,19.0,638.0,94.0
2022-02-16,Yemen,8.0,6.0,11707.0,2113.0,128.0,23.0,594.0,95.0
2022-02-17,Yemen,11.0,1.0,11718.0,2114.0,114.0,21.0,573.0,94.0
2022-02-18,Yemen,13.0,1.0,11731.0,2115.0,72.0,15.0,586.0,93.0
2022-02-19,Yemen,0.0,5.0,11731.0,2120.0,67.0,18.0,582.0,94.0
2022-02-20,Yemen,5.0,2.0,11736.0,2122.0,65.0,19.0,570.0,94.0
2022-02-21,Yemen,5.0,1.0,11741.0,2123.0,62.0,16.0,475.0,95.0
2022-02-22,Yemen,5.0,1.0,11746.0,2124.0,47.0,17.0,193.0,36.0
2022-02-23,Yemen,5.0,6.0,11751.0,2130.0,44.0,17.0,172.0,40.0
